timestamp,event,source,stock_id,dataset,token_present,token_source,token_masked,login_status,login_message,request_count,dataset_request_count,user_count,api_request_limit,remain,status,status_code,message
2026-06-20 05:21:08,api_call,get_stock_data,1101,TaiwanStockPrice,False,,,missing_token,FINMIND_TOKEN is not set,1,1,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:09,api_call,dividend source,1101,TaiwanStockDividend,False,,,missing_token,FINMIND_TOKEN is not set,2,1,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:09,api_call,PER source,1101,TaiwanStockPER,False,,,missing_token,FINMIND_TOKEN is not set,3,1,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:09,api_call,get_stock_data,1216,TaiwanStockPrice,False,,,missing_token,FINMIND_TOKEN is not set,4,2,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:10,api_call,dividend source,1216,TaiwanStockDividend,False,,,missing_token,FINMIND_TOKEN is not set,5,2,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:10,api_call,PER source,1216,TaiwanStockPER,False,,,missing_token,FINMIND_TOKEN is not set,6,2,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:10,api_call,get_stock_data,1319,TaiwanStockPrice,False,,,missing_token,FINMIND_TOKEN is not set,7,3,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:11,api_call,dividend source,1319,TaiwanStockDividend,False,,,missing_token,FINMIND_TOKEN is not set,8,3,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:11,api_call,PER source,1319,TaiwanStockPER,False,,,missing_token,FINMIND_TOKEN is not set,9,3,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:12,api_call,get_stock_data,1532,TaiwanStockPrice,False,,,missing_token,FINMIND_TOKEN is not set,10,4,,,,sent,,FinMind request sent with token in query params and/or Authorization header
